	Kingdom	Phylum	Class	Order	Family	Genus	Species	Score
d01b366f363ad165cd78cf93e76194d7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.795675708
dd3786d8ccf677c2b1bdcd67910a9cf8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.8112530434
7d65c03a1ff34e15bb3956271faf673d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.8221680231
d861321aaa90aef49e77f3140b9818ba	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.8353098946
8c38596ed76e2191ad96ba461a83f796	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.8390332987
db84fa699a53c81654ba23328b548da1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.8519028726
54fd5708c853273ad7d1bdfe0a04b40a	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.8532151136
52bd3ba0f249cda991a990b18da6c216	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.8733975529
7effe4faa1f26bf9ff911521e0e52d57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.8879763251
c06c38e9abeaab36ef018a74e84375af	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.916403155
6bde7904ec8a0d34bf18cff9c491a409	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9204329177
bfb1542afcdb55d9aab8df41bd6b9552	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9234875484
73389b84cf25d361737b497a0794ef2c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9242447484
87c004ad251e6c00dcd57b9d827bf8e1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9253978004
5bba640bf434564e7e51be960945f741	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9275391653
9f15cb769e0fff69c5d1d2f437cb904d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9325298663
e17cba1805a8b311a9142ff79059d819	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9354755526
302b5cd881d67a5529415592e399b2a6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9404718857
aa93ce3defb31cbb5ae2d03ea62a82f2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9473834386
ccb6857b6b9bf5960063972afb118ae3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9513063167
eee3454b4e53bdda3b8f7c361a89d9dd	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.965564525
8a78cc31acc3826bb023b5b5abeba753	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	timonae	0.9798861225
ceae36994616ffea68a97c47bb0ba598	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7012422636
7186e86d632cc3ed39820393af802620	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7055941495
526696592abde3e78ee2d36c19d063a9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7112583441
3f9f07bbbb6a00c8c3adcc3795baf274	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7127777363
8745709bfb4311c7b19d7fdb33b89f2e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7143928454
1b76317ffb587edc90704eb798e95771	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7151262657
1731c5e00ffb33e4a53ef542ecca95cc	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7231099522
6b8aa2e8600c5a30cf2a335553d27ced	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7233454947
ea873a7842ce2a198dace104e15c95e5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7254739184
629f18801b00266be6858560ee4acbab	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7271048274
bfce418baadab0bce4cd0e20433093cb	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7340360645
de9a39e0427bd6e540f4d2abe1719f11	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7516877028
a02904bba376608f7f01dd7a80819ec6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7554471951
27c5c4fd9447f8c4b5db5eedd94b0402	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7569207078
1f599e59186670478234aad2c8f3872e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7569798104
318dc9f73e13c63f3f045a294add2347	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7692127094
aaa20c9a23ae00772337975ff5b39878	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7857982248
4dcc3455461dafc88a515ae0873cb0ec	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7881517615
88a34f45fd354e5e285c4b508b5a2a3a	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7932070322
b0f1bd9d455ffaa2e8bcbd9cc8e4db79	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.7970398794
51ae5bb75baa9c5e10eed8a0da69b904	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8143617898
fde988306b05520dd01187f8ab457dbe	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8167630409
bad865ce069ee9d156e0ceed50b836d4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8328260975
4f8ab9a9f8849215b8142b4f7cef3b63	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8328517336
d1460de41a47a8aff55d773265775713	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8392854109
b72e931e9af86b1701bc2f5bab559574	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8585478405
1f7c3fb43234217b37b869a7bd6939b4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8723824183
4e7a3f64e1d63e8ea30088c139720192	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8783960524
1b500d22797424cb5de7a232fa93f477	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8820516218
3a6fc42b7cc1ec5985d50f4649aabdb7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8856434458
79d984178915cd80096839a271c807bc	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8894161672
f73992aa207a719d3aedebc88cb6bab1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8904433756
7ab481b0b43c81e4beb41218db8a36d0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.891998444
d763090d2cb3ca36dbb4c36dd63afe95	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.8926503114
b06018023b82c5e5ee3192a606cfe275	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9060830849
b046e742bd6a506f1f5293738592178e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9086872473
05b9b8f4d254626d5c423ec275f1aa82	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9117903452
242ab1af838f20cfa1d3b555acb192da	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9140260907
5f89abe4d8ecd67ed7db50301ecaf9da	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9181100389
ace62f00d30da5a8c2d24c734b96e580	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9189608885
195279761cb820341139903ce2b6ab1c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9191276519
04bc99e99fa83e3123bb8393119914b1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9200638322
b386eb1ac12e8910718140ce8d0d497c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9219125857
a42dbe79355d474ea74f85bcb5dde04f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.935123808
3b34aa17d3cf1be28be06b78631e8d5f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9397941951
18b2c714dabb2a5b93ebd8c8f16ba4b3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9402579065
2ec25bbde3b93f01700bc1c6fb87de90	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.943455212
35e7d7be0dbb2842b1d777e9b1443874	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9466522399
7d00f7ab5b5b3840dd89d5cac9abc430	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9536163723
2e91612fd99b6895f82543182e2ba30f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9553084006
5a1dd63efa0ae8709519ec5b5cf26107	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9575824726
2b5a60124a9aa294d69346072f3d350f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9613780391
305363e84d8e4a63c8cea0320db52af4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9614935352
61f69cdf34d8dd20ab24716a82b31790	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9615223639
089fddde2f7ae8dde869a4275d52adb4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.962340369
b401d22e527ade808ac723eb532ab9a2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9643419131
16b9379abb705dcd77ddab21ae306698	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9664230335
ba7f62800c1ed3195e37b51422d00081	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9674982219
ae1c1651daaae3f7ba7eab5424771563	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9699002072
4efa2c9ef383f65606440f48286f8e40	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9733396513
1f5e5ad3becee477744196674b866991	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9757407066
127fc14c26e99238b58cae27c54db0e8	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9760242898
89da3341bb3de893650267b0e7bb4dee	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9777953229
b6d1f9e9b094a8c4731a25fdea3d3517	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9788567763
e3503ad5f55cb88dcf00d5875612031c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9795017968
6d8eb9280224a1b91e943d00f446049c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9804367343
1749ceed0a64a7afd17f2ff1177aba88	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9805994066
d723163fe51645d9e2aacef6fea2bbc3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9810395473
1ea2522d1ba393fc3ae588175ad7255d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9826430835
e44021db62041b07a95edf55943d8349	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9840204198
36bc110a3f8921b931d781cb7f830a77	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9841014728
a49c20e66e21f3a4e29696770da947ed	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9845818118
19cfdbb8818a0e4dbc3dcc707716474c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9859737836
449f29a1fd368753ca105a04d3ef50a7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9861070719
8508d9116302fc5002b736596e2f07a3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9864951656
0d249aab2502c3b1301373fa0ebb3c18	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9867812273
a9c2bcd01016fffd7c4c85154cf9e57e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9867827501
38d9df7d0c6020ff72c7acb00fc6f9c0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9869977486
7cd38dc79ee839123ca45a0a92b4a4e4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.987828215
1919cdb2939bc1d26e15e4e8ff3d7059	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9895233698
7279fbbaa640b071c2a68f26d06b41dc	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9896570232
65f3c248c767587afdba01a54df7ef7c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9898341561
364985f0d8fbca55e207e6f218bf7936	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.989897028
36566a7a727dc7fe3b4e9a020e08bfc4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9905334719
9ac0264bfbdd4f31ca68e8e0ff48c0a3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9908226781
565573c992a033884f18df23253529c3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9910382304
5123126ddd0abdcac47157d0d9ebd531	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9917439594
4b732c1036e6dc9b3a95a5e1c4d40968	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9919449535
9213675a131b10e03cf12fd97aa4be74	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9919471372
61d0266674536ea62b4b986c8b4bc43b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9922963989
f42fa2f100cc2aa39dafaed8c293de6f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9938139526
da78cb2b44f251fb12dd0b9a20f835db	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9938332549
8692699d2924f16bb2a1cc8b5d9a8999	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9939324586
8755bfb17643e3eb0b94922114094cda	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.99435363
70309cfc4abd16795cf77fb1536fe3d4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9946940334
027fbffcad7df68337017bc90b5a08eb	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9947033685
520b0eebb590dda25f359346a2210418	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9947228455
2f89eda02455cdc42f3f5dc4b7a22785	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9948983679
6e20791bcfd116061697b14f8594b2c9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9949670594
a9d6ce23f76f7169fa244ee3ec289153	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9951521658
df3e7f1dd6d26a9131997f209d3e9c29	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9958101248
e152210414a42858e33b6f4136538fa4	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9959384545
e7e15f8d527099ab409f22e51430983a	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9959934692
2bd237afea78a3d703ecb462fd84cbb0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9969489919
01d1e849ca3acddc971257f36d4ae400	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9969549014
2d355a7d1db48f13f8d8087d282d28d7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9969661416
831a2c8c10ff269acef44d5e97b4f441	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.997106562
7b5844c500c73348cc45a4a527b49efb	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9971230538
b6053c4d0c08ab5c4649feb2384db7bf	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9974174478
acfb48c827489dc49de3d871ca163124	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9974307413
bd6720229b55e52b4f095dc493d42085	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9974847627
991bb2e4dffb223c6434088892d866c6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9974879587
8b48db8e209db10685c5ef5281580b12	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9975039302
6b75cc73b0c204fec4b9fac95b86cde9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9975371011
6d375004b35ef0b6f05c0cab72c58911	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9977525495
abce9f4918ebc13189bfed2bef79ef31	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9977652573
9c65e7ad44eab66ca635d47a85c65e9b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9979389732
9ef6e47f38c1b6e645ee584f343a0ecb	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9981535342
056bda7b38d216510679100bd4ef23e9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9983348021
6829bd06e6ee658a836f5327c8c11719	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9988255291
00fb5375c6212c100fc603fc4deff2e3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9988519197
1212556e63e79a6228026e56ff8a0e17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9988929313
0187959d7096fc35a87a26ad3b7227b9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9989245171
49247baa04a1ad85d6a63e4c72e80726	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9989782055
bb88812331b0c50a53b4c61ca6ea8405	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9990185523
fd47f3f337495cb95450801c9bd0039f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.9990464816
3114145c53136e62def49ddd9c21ce98	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.99915887
3667f829d16d951c13abe5e9bbae3938	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	ND	ND	0.999167002
797b5cc2a30ee36a21ad777d238b2ea9	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.8468454649
e7758ea5e8855842f36874a7773abef0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.8790672068
ac765cccfbd90eb00dee4b5e86a9e317	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.8861814918
b555c55db8b4374dbea98a40e1675799	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.8941663013
da235581eec3f7fb1dc473d75d6fe6da	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.908845937
540c2193b4efb356c0e11db915f4de9c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.914872224
2336b9eb640bf951d11d65d2ac6d7525	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9199091218
ce0b7b4d9f84c9bf9ee6b0ab303a8e4c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9233950985
0973997de6081de1424abd766f70110b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9248259242
2615089ee032737293e7842b7abc5c9b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9256066403
b5da02c9c69aca1eebfacb81bb88278c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9265335275
439293d6591fa54b2aabda8395255030	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9269439978
a00377b9083b294aa8fbed05f4f30940	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9275489766
735052693d7112cb68625e54870c4210	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9290537847
8bcd1a0eea2c85264c6ea0c7b7b94ea6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9322294385
dc5f914905ea806029a7c25807a35066	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9323975941
39f7cccda4fcd27b166177165871f821	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	ND	0.9324483779
